"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",29.9,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",28.84,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",28.35,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",25.21,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",24.43,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",24,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",23.6,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",22.69,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",24.77,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",23.04,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",24.43,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",21.94,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",21.14,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",19.67,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",20.04,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",21.2,
"BWA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",,"L"
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",56.35,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",54.63,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",50.71,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",49.19,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",47.89,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",45.85,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",45.89,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",43.64,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",43.66,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",45.22,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",47.12,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",47.48,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",50.37,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",52.25,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",50.98,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",49.31,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",49.29,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",48.83,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",48.53,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",46.74,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",46.15,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",45.57,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",45.06,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",44.97,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",43.1,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",41.51,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",40.9,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",40.34,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",40.28,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",38.85,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",37.35,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",39.36,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",41.96,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",42.28,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",42.92,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",43.32,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",44.4,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",44.46,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",45.8,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",43.94,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",42.8,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",40.99,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",39.62,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",38.82,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",40.63,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",42.77,
"BRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",42.67,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",8.95,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",8.63,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",4.19,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",2.31,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",1.75,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",1.26,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",1.1,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",1.1,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",0.99,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",0.7,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",0.67,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",0.57,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",0.49,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",0.38,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",0.33,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",0.33,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",0.27,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",0.28,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",0.19,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",0.13,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",0.08,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",0.04,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",0.01,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",0.01,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",0,
"BRN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",,"L"
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",2.38,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",2.23,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",2.24,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",1.95,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",1.93,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",2.08,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",2.08,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",1.71,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",1.73,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",1.82,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",2.53,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",2.26,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",2.3,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",2.25,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",1.97,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",1.97,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",1.4,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",1.32,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",1.36,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",1.18,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",1.6,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",1.66,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",1.44,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",1.38,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",1.78,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",2.14,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",2.29,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",3.39,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",3.59,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",4.17,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",3.57,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",4.38,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",4.87,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",5.2,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",5.52,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",5.59,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",4.79,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",5.35,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",6.36,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",8.19,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",7.09,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",8.85,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",10.69,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",9.98,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",10.69,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",10.69,
"BGR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",,"L"
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",81.98,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",82.08,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",81.59,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",81.59,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",80.49,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",79.67,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",78.36,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",81.37,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",80.43,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",75.53,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",72.71,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",70.41,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",66.72,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",66.16,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",70.86,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",67.94,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",68.46,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",67.91,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",68.19,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",66.93,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",62.4,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",60.17,
"KHM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",,"L"
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",90.99,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",90.78,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",90.63,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",90.53,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",88.61,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",89.53,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",85.93,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",85.65,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",84.96,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",84.43,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",83.47,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",82.23,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",81.39,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",80.83,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",79.99,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",80.73,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",81.18,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",80.83,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",80.08,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",81.29,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",82.61,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",83.89,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",83.35,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",83.1,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",83.93,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",84.31,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",83.85,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",83.64,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",85.35,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",83.7,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",84.48,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",84.63,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",83.82,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",83.78,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",85.12,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",82.96,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",71.12,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",72.38,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",69.11,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",68.84,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",70.98,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",70.52,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",75.84,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",70.3,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",72.18,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",73.01,
"CMR","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",,"L"
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",20.78,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",20.92,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",21.25,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",23.02,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",25.67,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",25.34,
"CHL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",25.65,
